TAHUN;BULAN;HARI;JAM;CURAH HUJAN;DAYA;DEBIT AIR;Temperatur;
2021;9;4;05.00.00;0.02;511,32;0,66;28,99;
2021;9;4;06.00.00;0.01;531,3;0,68;29,12;
2021;9;4;07.00.00;0.02;514,22;0,66;29,09;
2021;9;4;08.00.00;0.03;535,92;0,68;28,92;
2021;9;4;09.00.00;0.03;509,65;0,65;28,51;
2021;9;4;10.00.00;0.04;510,3;0,65;27,84;
2021;9;4;11.00.00;0.05;512,62;0,65;27,09;
2021;9;4;12.00.00;0.05;502,74;0,63;26,48;
2021;9;4;13.00.00;0.06;503,74;0,63;26,14;
2021;9;4;14.00.00;0.06;474,87;0,61;26;
2021;9;4;15.00.00;0.07;501,52;0,64;25,98;
2021;9;4;16.00.00;0.06;500,72;0,64;25,91;
2021;9;4;17.00.00;0.05;499,24;0,64;25,83;
2021;9;4;18.00.00;0.04;506,67;0,65;25,73;
2021;9;4;19.00.00;0.04;504,32;0,65;25,63;
2021;9;4;20.00.00;0.02;492,15;0,64;25,56;
2021;9;4;21.00.00;0.02;495,23;0,64;25,51;
2021;9;4;22.00.00;0.02;495,72;0,64;25,51;
2021;9;4;23.00.00;0.02;495,87;0,64;25,76;
2021;9;5;00.00.00;0.03;497,84;0,64;26,33;
2021;9;5;01.00.00;0.04;495,65;0,64;26,99;
2021;9;5;02.00.00;0.04;506,53;0,65;27,65;
2021;9;5;03.00.00;0.04;512;0,65;28,23;
2021;9;5;04.00.00;0.03;485,16;0,64;28,66;
2021;9;5;05.00.00;0.02;496,33;0,64;28,89;
2021;9;5;06.00.00;0.02;505,71;0,65;28,96;
2021;9;5;07.00.00;0.01;504,56;0,65;28,87;
2021;9;5;08.00.00;0.01;508,69;0,64;28,66;
2021;9;5;09.00.00;0.0;510,65;0,65;28,23;
2021;9;5;10.00.00;0.0;510,73;0,65;27,54;
2021;9;5;11.00.00;0.0;509,74;0,65;26,84;
2021;9;5;12.00.00;0.0;498,67;0,64;26,37;
2021;9;5;13.00.00;0.01;510,44;0,64;26,17;
2021;9;5;14.00.00;0.01;508,74;0,64;26,13;
2021;9;5;15.00.00;0.01;503,28;0,64;26,15;
2021;9;5;16.00.00;0.01;534,46;0,68;26,15;
2021;9;5;17.00.00;0.01;502,72;0,64;26,13;
2021;9;5;18.00.00;0.01;508,11;0,65;26,11;
2021;9;5;19.00.00;0.0;495,86;0,64;26,09;
2021;9;5;20.00.00;0.0;496,91;0,64;26,09;
2021;9;5;21.00.00;0.0;497,59;0,64;26,13;
2021;9;5;22.00.00;0.0;506,52;0,65;26,17;
2021;9;5;23.00.00;0.01;496,58;0,64;26,34;
2021;9;6;00.00.00;0.01;496,82;0,64;26,74;
2021;9;6;01.00.00;0.01;507,87;0,65;27,34;
2021;9;6;02.00.00;0.01;497,92;0,64;27,94;
2021;9;6;03.00.00;0.01;472,38;0,62;28,44;
2021;9;6;04.00.00;0.01;504,14;0,64;28,87;
2021;9;6;05.00.00;0.01;523,54;0,67;29,24;
2021;9;6;06.00.00;0.01;498,28;0,64;29,42;
2021;9;6;07.00.00;0.01;499,23;0,64;29,4;
2021;9;6;08.00.00;0.0;512,48;0,64;29,21;
2021;9;6;09.00.00;0.0;513,93;0,66;28,94;
2021;9;6;10.00.00;0.0;511,72;0,65;28,59;
2021;9;6;11.00.00;0.0;511,24;0,65;28,24;
2021;9;6;12.00.00;0.0;511,22;0,65;27,87;
2021;9;6;13.00.00;0.0;511,99;0,65;27,51;
2021;9;6;14.00.00;0.0;510,76;0,65;27,23;
2021;9;6;15.00.00;0.0;502,23;0,64;26,99;
2021;9;6;16.00.00;0.0;501,5;0,64;26,76;
2021;9;6;17.00.00;0.0;500,04;0,64;26,55;
2021;9;6;18.00.00;0.0;497,4;0,64;26,4;
2021;9;6;19.00.00;0.0;506,17;0,65;26,29;
2021;9;6;20.00.00;0.01;504,61;0,65;26,24;
2021;9;6;21.00.00;0.03;503,59;0,65;26,23;
2021;9;6;22.00.00;0.04;499,06;0,64;26,23;
2021;9;6;23.00.00;0.06;499,8;0,64;26,48;
2021;9;7;00.00.00;0.08;499,07;0,64;26,99;
2021;9;7;01.00.00;0.09;499,67;0,64;27,63;
2021;9;7;02.00.00;0.08;511,13;0,65;28,29;
2021;9;7;03.00.00;0.07;488,99;0,63;28,83;
2021;9;7;04.00.00;0.06;479,6;0,63;29,22;
2021;9;7;05.00.00;0.05;497,03;0,64;29,4;
2021;9;7;06.00.00;0.04;509,08;0,65;29,35;
2021;9;7;07.00.00;0.04;508,65;0,65;29,17;
2021;9;7;08.00.00;0.03;511,73;0,65;28,9;
2021;9;7;09.00.00;0.02;502,25;0,65;28,48;
2021;9;7;10.00.00;0.02;503,4;0,65;28,08;
2021;9;7;11.00.00;0.03;489,04;0,63;27,9;
2021;9;7;12.00.00;0.03;492,95;0,63;27,82;
2021;9;7;13.00.00;0.04;492,72;0,63;27,64;
2021;9;7;14.00.00;0.05;491,91;0,63;27,45;
2021;9;7;15.00.00;0.05;493,36;0,63;27,26;
2021;9;7;16.00.00;0.05;491,36;0,63;27,12;
2021;9;7;17.00.00;0.06;507,9;0,65;26,99;
2021;9;7;18.00.00;0.06;489,63;0,63;26,89;
2021;9;7;19.00.00;0.06;465,43;0,61;26,83;
2021;9;7;20.00.00;0.07;486,35;0,63;26,8;
2021;9;7;21.00.00;0.07;485,79;0,63;26,75;
2021;9;7;22.00.00;0.07;484,24;0,63;26,69;
2021;9;7;23.00.00;0.07;486,12;0,63;26,92;
2021;9;8;00.00.00;0.07;486,31;0,63;27,42;
2021;9;8;01.00.00;0.06;486,9;0,62;28,14;
2021;9;8;02.00.00;0.05;485,33;0,62;28,79;
2021;9;8;03.00.00;0.04;486,73;0,63;29,37;
2021;9;8;04.00.00;0.04;486,23;0,63;29,77;
2021;9;8;05.00.00;0.04;485,3;0,62;29,87;
2021;9;8;06.00.00;0.04;486,08;0,63;29,81;
2021;9;8;07.00.00;0.03;504,7;0,65;29,71;
2021;9;8;08.00.00;0.16;489,83;0,63;29,53;
2021;9;8;09.00.00;0.14;491,11;0,63;29,24;
2021;9;8;10.00.00;0.11;490,27;0,63;28,83;
2021;9;8;11.00.00;0.1;471,2;0,63;28,32;
2021;9;8;12.00.00;0.12;471,51;0,61;27,8;
2021;9;8;13.00.00;0.14;491,04;0,63;27,4;
2021;9;8;14.00.00;0.14;490,49;0,63;27,14;
2021;9;8;15.00.00;0.16;472,56;0,61;26,94;
2021;9;8;16.00.00;0.12;490,92;0,63;26,81;
2021;9;8;17.00.00;0.12;472,08;0,61;26,72;
2021;9;8;18.00.00;0.17;467,72;0,61;26,65;
2021;9;8;19.00.00;0.12;484,74;0,63;26,62;
2021;9;8;20.00.00;0.11;484,35;0,63;26,57;
2021;9;8;21.00.00;0.11;483,33;0,62;26,5;
2021;9;8;22.00.00;0.1;484,2;0,62;26,44;
2021;9;8;23.00.00;0.12;486,24;0,62;26,65;
2021;9;9;00.00.00;0.11;486;0,62;27,12;
2021;9;9;01.00.00;0.14;485,8;0,62;27,65;
2021;9;9;02.00.00;0.2;485,73;0,62;28,21;
2021;9;9;03.00.00;0.25;484,72;0,62;28,72;
2021;9;9;04.00.00;0.23;484,95;0,62;29,13;
2021;9;9;05.00.00;0.2;484,08;0,62;29,41;
2021;9;9;06.00.00;0.21;484,96;0,62;29,58;
2021;9;9;07.00.00;0.27;486,72;0,62;29,57;
2021;9;9;08.00.00;0.2;487,81;0,62;29,37;
2021;9;9;09.00.00;0.17;507,18;0,64;28,97;
2021;9;9;10.00.00;0.21;490,35;0,62;28,33;
2021;9;9;11.00.00;0.22;489,54;0,62;27,6;
2021;9;9;12.00.00;0.21;488,71;0,62;27,01;
2021;9;9;13.00.00;0.22;489,99;0,62;26,55;
2021;9;9;14.00.00;0.23;471,71;0,6;26,27;
2021;9;9;15.00.00;0.23;489,34;0,62;26,1;
2021;9;9;16.00.00;0.18;490,59;0,62;26,03;
2021;9;9;17.00.00;0.17;489,21;0,62;25,98;
2021;9;9;18.00.00;0.17;489,94;0,62;25,98;
2021;9;9;19.00.00;0.15;481,82;0,62;25,98;
2021;9;9;20.00.00;0.18;481,97;0,62;26,01;
2021;9;9;21.00.00;0.16;484,03;0,62;26,05;
2021;9;9;22.00.00;0.18;485,1;0,62;26,07;
2021;9;9;23.00.00;0.19;485,69;0,62;26,33;
2021;9;10;00.00.00;0.22;486,4;0,63;26,8;
2021;9;10;01.00.00;0.25;484,91;0,62;27,4;
2021;9;10;02.00.00;0.24;485,64;0,62;28,02;
2021;9;10;03.00.00;0.2;485,02;0,62;28,58;
2021;9;10;04.00.00;0.17;481,47;0,62;29,03;
2021;9;10;05.00.00;0.14;485,8;0,62;29,37;
2021;9;10;06.00.00;0.12;485,76;0,63;29,54;
2021;9;10;07.00.00;0.11;447,62;0,58;29,55;
2021;9;10;08.00.00;0.08;452,02;0,59;29,35;
2021;9;10;09.00.00;0.05;470,82;0,6;29,01;
2021;9;10;10.00.00;0.06;452,52;0,59;28,56;
2021;9;10;11.00.00;0.07;469,91;0,6;28,14;
2021;9;10;12.00.00;0.08;488,05;0,62;27,72;
2021;9;10;13.00.00;0.1;488,06;0,62;27,37;
2021;9;10;14.00.00;0.09;488,13;0,62;27,12;
2021;9;10;15.00.00;0.08;488,63;0,62;26,95;
2021;9;10;16.00.00;0.11;485,23;0,6;26,84;
2021;9;10;17.00.00;0.14;488,56;0,62;26,7;
2021;9;10;18.00.00;0.2;487,8;0,62;26,6;
2021;9;10;19.00.00;0.3;481,45;0,62;26,53;
2021;9;10;20.00.00;0.43;482,09;0,62;26,47;
2021;9;10;21.00.00;0.6;482,82;0,62;26,42;
2021;9;10;22.00.00;0.72;482,82;0,62;26,41;
2021;9;10;23.00.00;0.85;465,62;0,6;26,67;
2021;9;11;00.00.00;0.91;483,84;0,62;27,15;
2021;9;11;01.00.00;0.92;482,99;0,63;27,76;
2021;9;11;02.00.00;0.84;483,65;0,63;28,37;
2021;9;11;03.00.00;0.77;483,03;0,62;28,95;
2021;9;11;04.00.00;0.63;482,69;0,63;29,43;
2021;9;11;05.00.00;0.59;483,74;0,62;29,73;
2021;9;11;06.00.00;0.68;482,63;0,62;29,66;
2021;9;11;07.00.00;0.86;485,01;0,63;29,55;
2021;9;11;08.00.00;1.1;488,4;0,63;29,38;
2021;9;11;09.00.00;0.97;488,82;0,63;29,03;
2021;9;11;10.00.00;0.74;506,52;0,64;28,61;
2021;9;11;11.00.00;0.64;488;0,63;28,28;
2021;9;11;12.00.00;0.5;488,07;0,63;27,86;
2021;9;11;13.00.00;0.46;489,46;0,63;27,51;
2021;9;11;14.00.00;0.39;488,51;0,63;27,23;
2021;9;11;15.00.00;0.31;486,83;0,63;27,01;
2021;9;11;16.00.00;0.3;487,25;0,63;26,89;
2021;9;11;17.00.00;0.37;516,83;0,66;26,83;
2021;9;11;18.00.00;0.46;499,1;0,65;26,75;
2021;9;11;19.00.00;0.52;498,61;0,65;26,66;
2021;9;11;20.00.00;0.64;544,26;0,69;26,59;
2021;9;11;21.00.00;0.85;519,41;0,66;26,55;
2021;9;11;22.00.00;1.22;501,3;0,65;26,53;
2021;9;11;23.00.00;1.73;502,63;0,65;26,59;
2021;9;12;00.00.00;2.32;500,58;0,64;26,79;
2021;9;12;01.00.00;2.63;483,04;0,62;27,11;
2021;9;12;02.00.00;2.72;484,58;0,62;27,48;
2021;9;12;03.00.00;2.61;495,44;0,64;27,8;
2021;9;12;04.00.00;2.37;496,69;0,64;28,06;
2021;9;12;05.00.00;2.18;480,34;0,64;28,26;
2021;9;12;06.00.00;1.96;485,92;0,64;28,39;
2021;9;12;07.00.00;1.89;504,63;0,64;28,46;
2021;9;12;08.00.00;1.46;525,33;0,66;28,34;
2021;9;12;09.00.00;1.34;524,77;0,66;28,08;
2021;9;12;10.00.00;1.37;522,86;0,66;27,73;
2021;9;12;11.00.00;1.29;507,65;0,64;27,44;
2021;9;12;12.00.00;1.28;507,11;0,65;27,21;
2021;9;12;13.00.00;1.21;507,17;0,65;27,01;
2021;9;12;14.00.00;1.09;507,51;0,65;26,87;
2021;9;12;15.00.00;0.94;507,63;0,65;26,72;
2021;9;12;16.00.00;0.78;507,04;0,65;26,56;
2021;9;12;17.00.00;0.71;506,51;0,65;26,43;
2021;9;12;18.00.00;0.64;501,31;0,64;26,33;
2021;9;12;19.00.00;0.5;515,7;0,66;26,3;
2021;9;12;20.00.00;0.46;501,66;0,64;26,3;
2021;9;12;21.00.00;0.35;501,36;0,64;26,3;
2021;9;12;22.00.00;0.3;501,45;0,64;26,34;
2021;9;12;23.00.00;0.31;502,53;0,64;26,55;
2021;9;13;00.00.00;0.39;502,42;0,64;26,77;
2021;9;13;01.00.00;0.42;484,47;0,62;27,15;
2021;9;13;02.00.00;0.5;499,87;0,64;27,55;
2021;9;13;03.00.00;0.54;508,03;0,64;27,9;
2021;9;13;04.00.00;0.65;503;0,64;28,11;
2021;9;13;05.00.00;0.81;528;0,64;28,14;
2021;9;13;06.00.00;0.9;500,64;0,64;28,01;
2021;9;13;07.00.00;0.95;501,42;0,64;27,83;
2021;9;13;08.00.00;0.39;506,54;0,64;27,6;
2021;9;13;09.00.00;0.36;-2,02;0;27,29;
2021;9;13;10.00.00;0.35;504,15;0,64;27,01;
2021;9;13;11.00.00;0.29;504,66;0,64;26,91;
2021;9;13;12.00.00;0.24;628,91;0,78;26,84;
2021;9;13;13.00.00;0.2;615,29;0,76;26,79;
2021;9;13;14.00.00;0.16;542,89;0,69;26,73;
2021;9;13;15.00.00;0.12;544,46;0,69;26,66;
2021;9;13;16.00.00;0.08;489,09;0,62;26,62;
2021;9;13;17.00.00;0.06;524,19;0,67;26,56;
2021;9;13;18.00.00;0.05;498,94;0,65;26,48;
2021;9;13;19.00.00;0.05;501,54;0,65;26,39;
2021;9;13;20.00.00;0.06;500,64;0,65;26,28;
2021;9;13;21.00.00;0.07;500,63;0,65;26,16;
2021;9;13;22.00.00;0.08;500,93;0,65;26,1;
2021;9;13;23.00.00;0.07;500,57;0,65;26,23;
2021;9;14;00.00.00;0.08;500,31;0,64;26,44;
2021;9;14;01.00.00;0.11;501,61;0,64;26,76;
2021;9;14;02.00.00;0.14;502;0,62;27,07;
2021;9;14;03.00.00;0.18;528,41;0,64;27,29;
2021;9;14;04.00.00;0.2;471,28;0,62;27,43;
2021;9;14;05.00.00;0.24;484,69;0,62;27,48;
2021;9;14;06.00.00;0.24;483,91;0,62;27,48;
2021;9;14;07.00.00;0.29;502,36;0,64;27,42;
2021;9;14;08.00.00;0.27;505,8;0,64;27,31;
2021;9;14;09.00.00;0.28;505,83;0,64;27,18;
2021;9;14;10.00.00;0.33;503,58;0,64;27,06;
2021;9;14;11.00.00;0.35;513,8;0,65;27,04;
2021;9;14;12.00.00;0.33;538,87;0,68;27,07;
2021;9;14;13.00.00;0.34;516,02;0,65;27,1;
2021;9;14;14.00.00;0.32;551,24;0,69;27,1;
2021;9;14;15.00.00;0.33;549,12;0,69;27,08;
2021;9;14;16.00.00;0.33;515,45;0,65;27;
2021;9;14;17.00.00;0.32;517,98;0,65;26,95;
2021;9;14;18.00.00;0.29;514,11;0,65;26,92;
2021;9;14;19.00.00;0.28;511,68;0,65;26,9;
2021;9;14;20.00.00;0.24;511,75;0,65;26,89;
2021;9;14;21.00.00;0.21;513,28;0,65;26,9;
2021;9;14;22.00.00;0.2;831,92;0,65;26,91;
2021;9;14;23.00.00;0.18;502,04;0,65;27;
2021;9;15;00.00.00;0.16;509,48;0,65;27,09;
2021;9;15;01.00.00;0.16;501,53;0,65;27,23;
2021;9;15;02.00.00;0.15;498,32;0,64;27,41;
2021;9;15;03.00.00;0.13;536,88;0,64;27,58;
2021;9;15;04.00.00;0.1;496,78;0,64;27,65;
2021;9;15;05.00.00;0.07;496,98;0,65;27,65;
2021;9;15;06.00.00;0.05;509,92;0,65;27,6;
2021;9;15;07.00.00;0.05;513,25;0,65;27,53;
2021;9;15;08.00.00;0.03;512,94;0,65;27,44;
2021;9;15;09.00.00;0.02;513,8;0,65;27,28;
2021;9;15;10.00.00;0.02;514,03;0,65;27,15;
2021;9;15;11.00.00;0.01;539,47;0,68;27,15;
2021;9;15;12.00.00;0.01;520,69;0,65;27,14;
2021;9;15;13.00.00;0.02;538,56;0,65;27,09;
2021;9;15;14.00.00;0.02;520,33;0,65;27,08;
2021;9;15;15.00.00;0.01;519,32;0,65;27,03;
2021;9;15;16.00.00;0.02;518,86;0,65;26,95;
2021;9;15;17.00.00;0.01;537,71;0,66;26,87;
2021;9;15;18.00.00;0.01;514,88;0,65;26,78;
2021;9;15;19.00.00;0.01;517,26;0,66;26,69;
2021;9;15;20.00.00;0.02;531,58;0,68;26,63;
2021;9;15;21.00.00;0.03;513,25;0,66;26,63;
2021;9;15;22.00.00;0.04;513,94;0,66;26,68;
2021;9;15;23.00.00;0.04;513,88;0,66;26,98;
2021;9;16;00.00.00;0.06;515,67;0,66;27,34;
2021;9;16;01.00.00;0.05;515,36;0,66;27,87;
2021;9;16;02.00.00;0.05;514,91;0,66;28,34;
2021;9;16;03.00.00;0.06;514,87;0,66;28,65;
2021;9;16;04.00.00;0.07;513,18;0,66;28,74;
2021;9;16;05.00.00;0.08;513,87;0,66;28,69;
2021;9;16;06.00.00;0.06;543,75;0,69;28,52;
2021;9;16;07.00.00;0.06;509,81;0,65;28,32;
2021;9;16;08.00.00;0.06;513,09;0,65;28,12;
2021;9;16;09.00.00;0.06;514,96;0,65;27,94;
2021;9;16;10.00.00;0.04;537,02;0,68;27,77;
2021;9;16;11.00.00;0.04;513,55;0,65;27,67;
2021;9;16;12.00.00;0.05;516,42;0,65;27,62;
2021;9;16;13.00.00;0.04;515,17;0,65;27,55;
2021;9;16;14.00.00;0.04;516,24;0,65;27,47;
2021;9;16;15.00.00;0.03;513,85;0,65;27,37;
2021;9;16;16.00.00;0.05;547,84;0,69;27,26;
2021;9;16;17.00.00;0.06;621,35;0,77;27,15;
2021;9;16;18.00.00;0.07;539,04;0,68;27,05;
2021;9;16;19.00.00;0.08;536,23;0,68;26,98;
2021;9;16;20.00.00;0.08;502,6;0,65;26,91;
2021;9;16;21.00.00;0.1;531,96;0,68;26,85;
2021;9;16;22.00.00;0.1;510,6;0,65;26,81;
2021;9;16;23.00.00;0.12;510,78;0,65;27,01;
2021;9;17;00.00.00;0.12;532,59;0,68;27,39;
2021;9;17;01.00.00;0.12;535,99;0,68;27,91;
2021;9;17;02.00.00;0.1;523,69;0,66;28,42;
2021;9;17;03.00.00;0.08;551,52;0,65;28,86;
2021;9;17;04.00.00;0.07;497,25;0,65;29,22;
2021;9;17;05.00.00;0.06;509,35;0,66;29,5;
2021;9;17;06.00.00;0.05;531,97;0,68;29,64;
2021;9;17;07.00.00;0.05;508,5;0,65;29,48;
2021;9;17;08.00.00;0.04;513,6;0,65;29,2;
2021;9;17;09.00.00;0.03;515,31;0,65;28,96;
2021;9;17;10.00.00;0.01;514,48;0,65;28,71;
2021;9;17;11.00.00;0.01;515,97;0,65;28,37;
2021;9;17;12.00.00;0.01;515,33;0,65;27,98;
2021;9;17;13.00.00;0.01;514,15;0,65;27,64;
2021;9;17;14.00.00;0.03;502,2;0,65;27,38;
2021;9;17;15.00.00;0.05;524,64;0,67;27,14;
2021;9;17;16.00.00;0.07;504,91;0,65;26,9;
2021;9;17;17.00.00;0.1;520,15;0,67;26,71;
2021;9;17;18.00.00;0.11;516,39;0,67;26,63;
2021;9;17;19.00.00;0.1;512,19;0,67;26,62;
2021;9;17;20.00.00;0.09;499,26;0,65;26,62;
2021;9;17;21.00.00;0.08;514,92;0,67;26,63;
2021;9;17;22.00.00;0.08;514,58;0,67;26,67;
2021;9;17;23.00.00;0.08;505,03;0,65;26,9;
2021;9;18;00.00.00;0.07;521,69;0,66;27,23;
2021;9;18;01.00.00;0.07;519,78;0,66;27,71;
2021;9;18;02.00.00;0.06;519;0,65;28,19;
2021;9;18;03.00.00;0.06;489,67;0,66;28,67;
2021;9;18;04.00.00;0.06;476,04;0,65;29,12;
2021;9;18;05.00.00;0.05;510,61;0,66;29,52;
2021;9;18;06.00.00;0.05;513,59;0,66;29,69;
2021;9;18;07.00.00;0.06;519,3;0,67;29,62;
2021;9;18;08.00.00;0.06;507,65;0,65;29,37;
2021;9;18;09.00.00;0.05;509,06;0,65;29;
2021;9;18;10.00.00;0.04;525,66;0,67;28,49;
2021;9;18;11.00.00;0.04;507,5;0,65;27,97;
2021;9;18;12.00.00;0.04;508,27;0,65;27,55;
2021;9;18;13.00.00;0.05;506,12;0,65;27,22;
2021;9;18;14.00.00;0.05;504,82;0,65;26,98;
2021;9;18;15.00.00;0.06;524,94;0,67;26,84;
2021;9;18;16.00.00;0.05;509,01;0,67;26,73;
2021;9;18;17.00.00;0.07;508,58;0,65;26,64;
2021;9;18;18.00.00;0.06;507,04;0,65;26,56;
2021;9;18;19.00.00;0.05;502,39;0,65;26,53;
2021;9;18;20.00.00;0.04;518,6;0,67;26,51;
2021;9;18;21.00.00;0.04;502,33;0,65;26,49;
2021;9;18;22.00.00;0.03;485,86;0,63;26,55;
2021;9;18;23.00.00;0.03;487,26;0,63;26,85;
2021;9;19;00.00.00;0.04;503,3;0,64;27,36;
2021;9;19;01.00.00;0.05;503,84;0,64;28,01;
2021;9;19;02.00.00;0.05;504;0,64;28,62;
2021;9;19;03.00.00;0.05;506,84;0,64;29,17;
2021;9;19;04.00.00;0.05;523,88;0,64;29,62;
2021;9;19;05.00.00;0.04;483,82;0,62;29,93;
2021;9;19;06.00.00;0.04;486,66;0,62;29,94;
2021;9;19;07.00.00;0.03;473,56;0,62;29,82;
2021;9;19;08.00.00;0.01;511,2;0,65;29,62;
2021;9;19;09.00.00;0.0;512,22;0,65;29,3;
2021;9;19;10.00.00;0.0;512,35;0,65;28,8;
2021;9;19;11.00.00;0.0;511,21;0,65;28,15;
2021;9;19;12.00.00;0.0;500,73;0,63;27,55;
2021;9;19;13.00.00;0.0;501,33;0,63;27,1;
2021;9;19;14.00.00;0.0;503,06;0,63;26,8;
2021;9;19;15.00.00;0.0;511,9;0,65;26,68;
2021;9;19;16.00.00;0.01;503,18;0,64;26,61;
2021;9;19;17.00.00;0.04;500,95;0,64;26,55;
2021;9;19;18.00.00;0.06;497,08;0,64;26,48;
2021;9;19;19.00.00;0.04;507,48;0,65;26,42;
2021;9;19;20.00.00;0.04;496,68;0,64;26,4;
2021;9;19;21.00.00;0.04;508,2;0,65;26,36;
2021;9;19;22.00.00;0.04;497,37;0,64;26,36;
2021;9;19;23.00.00;0.04;496,45;0,64;26,69;
2021;9;20;00.00.00;0.05;508,88;0,65;27,26;
2021;9;20;01.00.00;0.05;498,75;0,64;27,88;
2021;9;20;02.00.00;0.06;509,01;0,65;28,55;
2021;9;20;03.00.00;0.05;513,9;0,65;29,12;
2021;9;20;04.00.00;0.06;537,57;0,65;29,58;
2021;9;20;05.00.00;0.05;481;0,62;29,89;
2021;9;20;06.00.00;0.05;500,87;0,64;30,02;
2021;9;20;07.00.00;0.05;501,29;0,64;29,94;
2021;9;20;08.00.00;0.04;503,78;0,64;29,69;
2021;9;20;09.00.00;0.02;503,61;0,64;29,23;
2021;9;20;10.00.00;0.02;480,05;0,62;28,57;
2021;9;20;11.00.00;0.02;499,64;0,64;27,91;
2021;9;20;12.00.00;0.02;481,83;0,62;27,33;
2021;9;20;13.00.00;0.02;511,32;0,65;26,86;
2021;9;20;14.00.00;0.02;477,84;0,62;26,5;
2021;9;20;15.00.00;0.03;510,27;0,65;26,33;
2021;9;20;16.00.00;0.03;502,25;0,64;26,28;
2021;9;20;17.00.00;0.09;501,99;0,64;26,26;
2021;9;20;18.00.00;0.14;498,46;0,64;26,25;
2021;9;20;19.00.00;0.21;495,66;0,64;26,23;
2021;9;20;20.00.00;0.31;496,33;0,64;26,26;
2021;9;20;21.00.00;0.41;496,1;0,64;26,26;
2021;9;20;22.00.00;0.49;495,09;0,64;26,26;
2021;9;20;23.00.00;0.58;505,52;0,65;26,57;
2021;9;21;00.00.00;0.55;496,36;0,64;27,11;
2021;9;21;01.00.00;0.48;498,21;0,64;27,72;
2021;9;21;02.00.00;0.41;496,85;0,65;28,33;
2021;9;21;03.00.00;0.42;507;0,64;28,88;
2021;9;21;04.00.00;0.4;463,47;0,64;29,31;
2021;9;21;05.00.00;0.33;464,18;0,64;29,6;
2021;9;21;06.00.00;0.28;497,09;0,64;29,73;
2021;9;21;07.00.00;0.16;496,12;0,64;29,72;
2021;9;21;08.00.00;0.08;499,42;0,64;29,55;
2021;9;21;09.00.00;0.05;498,18;0,64;29,23;
2021;9;21;10.00.00;0.02;499,05;0,64;28,76;
2021;9;21;11.00.00;0.01;489,72;0,62;28,37;
2021;9;21;12.00.00;0.01;469,61;0,6;28;
2021;9;21;13.00.00;0.01;488,68;0,62;27,69;
2021;9;21;14.00.00;0.01;487,21;0,62;27,45;
2021;9;21;15.00.00;0.0;487,96;0,62;27,23;
2021;9;21;16.00.00;0.0;524,47;0,66;27,06;
2021;9;21;17.00.00;0.0;489,11;0,62;26,94;
2021;9;21;18.00.00;0.0;487,38;0,62;26,84;
2021;9;21;19.00.00;0.0;499,58;0,64;26,76;
2021;9;21;20.00.00;0.0;483,4;0,62;26,74;
2021;9;21;21.00.00;0.0;500,49;0,64;26,74;
2021;9;21;22.00.00;0.01;500,4;0,64;26,79;
2021;9;21;23.00.00;0.02;482,85;0,62;26,94;
2021;9;22;00.00.00;0.03;501,97;0,64;27,2;
2021;9;22;01.00.00;0.04;484,26;0,62;27,63;
2021;9;22;02.00.00;0.05;524;0,66;28,08;
2021;9;22;03.00.00;0.05;470;0,61;28,46;
2021;9;22;04.00.00;0.05;503,79;0,64;28,79;
2021;9;22;05.00.00;0.06;526,4;0,66;28,98;
2021;9;22;06.00.00;0.06;485,14;0,62;29,01;
2021;9;22;07.00.00;0.08;503,31;0,64;28,87;
2021;9;22;08.00.00;0.13;471,26;0,6;28,69;
2021;9;22;09.00.00;0.16;489,26;0,62;28,44;
2021;9;22;10.00.00;0.19;488,15;0,62;28,15;
2021;9;22;11.00.00;0.2;487,28;0,62;27,95;
2021;9;22;12.00.00;0.24;487,39;0,62;27,8;
2021;9;22;13.00.00;0.2;472,7;0,6;27,64;
2021;9;22;14.00.00;0.16;471,54;0,6;27,51;
2021;9;22;15.00.00;0.11;470,57;0,6;27,35;
2021;9;22;16.00.00;0.08;469,79;0,6;27,21;
2021;9;22;17.00.00;0.07;470,04;0,6;27,05;
2021;9;22;18.00.00;0.05;483,78;0,62;26,92;
2021;9;22;19.00.00;0.03;464,48;0,6;26,8;
2021;9;22;20.00.00;0.03;464,58;0,6;26,69;
2021;9;22;21.00.00;0.05;481,99;0,62;26,63;
2021;9;22;22.00.00;0.06;464,69;0,6;26,62;
2021;9;22;23.00.00;0.14;463,91;0,6;26,85;
2021;9;23;00.00.00;0.22;483,16;0,62;27,12;
2021;9;23;01.00.00;0.3;482,8;0,62;27,47;
2021;9;23;02.00.00;0.34;508,03;0,64;27,73;
2021;9;23;03.00.00;0.35;449,48;0,58;27,89;
2021;9;23;04.00.00;0.31;503,46;0,64;27,94;
2021;9;23;05.00.00;0.21;464,04;0,6;27,94;
2021;9;23;06.00.00;0.16;483,68;0,62;27,9;
2021;9;23;07.00.00;0.11;482,94;0,62;27,8;
2021;9;23;08.00.00;0.06;488,69;0,62;27,65;
2021;9;23;09.00.00;0.04;487,85;0,62;27,47;
2021;9;23;10.00.00;0.04;487,03;0,62;27,23;
2021;9;23;11.00.00;0.04;468,83;0,6;27,12;
2021;9;23;12.00.00;0.04;469,13;0,6;27,11;
2021;9;23;13.00.00;0.05;488,17;0,62;27,12;
2021;9;23;14.00.00;0.06;468,72;0,6;27,14;
